#DO NOT EDIT THIS FILE. YOUR CHANGES WILL BE ERASED WHEN THE PLUGIN IS RELOADED.
#ItemName,ID,Damage
#https://www.digminecraft.com/lists/item_id_list_pc.php
mooshroom_spawn_egg,mooshroom_spawn_egg,0
moss_block,moss_block,0
moss_carpet,moss_carpet,0
mossy_cobblestone,mossy_cobblestone,0
mossy_cobblestone_slab,mossy_cobblestone_slab,0
mossy_cobblestone_stairs,mossy_cobblestone_stairs,0
mossy_cobblestone_wall,mossy_cobblestone_wall,0
mossy_stone_brick_slab,mossy_stone_brick_slab,0
mossy_stone_brick_stairs,mossy_stone_brick_stairs,0
mossy_stone_brick_wall,mossy_stone_brick_wall,0
mossy_stone_bricks,mossy_stone_bricks,0
mourner_pottery_sherd,mourner_pottery_sherd,0
moving_piston,moving_piston,0
mud,mud,0
mud_brick_slab,mud_brick_slab,0
mud_brick_stairs,mud_brick_stairs,0
mud_brick_wall,mud_brick_wall,0
mud_bricks,mud_bricks,0
muddy_mangrove_roots,muddy_mangrove_roots,0
mule_spawn_egg,mule_spawn_egg,0
mushroom_stem,mushroom_stem,0
mushroom_stew,mushroom_stew,0
music_disc_11,music_disc_11,0
music_disc_13,music_disc_13,0
music_disc_5,music_disc_5,0
music_disc_blocks,music_disc_blocks,0
music_disc_cat,music_disc_cat,0
music_disc_chirp,music_disc_chirp,0
music_disc_creator,music_disc_creator,0
music_disc_creator_music_box,music_disc_creator_music_box,0
music_disc_far,music_disc_far,0
music_disc_mall,music_disc_mall,0
music_disc_mellohi,music_disc_mellohi,0
music_disc_otherside,music_disc_otherside,0
music_disc_pigstep,music_disc_pigstep,0
music_disc_precipice,music_disc_precipice,0
music_disc_relic,music_disc_relic,0
music_disc_stal,music_disc_stal,0
music_disc_strad,music_disc_strad,0
music_disc_wait,music_disc_wait,0
music_disc_ward,music_disc_ward,0
mutton,mutton,0
mycelium,mycelium,0
name_tag,name_tag,0
nautilus_shell,nautilus_shell,0
nether_brick,nether_brick,0
nether_brick_fence,nether_brick_fence,0
nether_brick_slab,nether_brick_slab,0
nether_brick_stairs,nether_brick_stairs,0
nether_brick_wall,nether_brick_wall,0
nether_bricks,nether_bricks,0
nether_gold_ore,nether_gold_ore,0
nether_portal,nether_portal,0
nether_quartz_ore,nether_quartz_ore,0
nether_sprouts,nether_sprouts,0
nether_star,nether_star,0
nether_wart,nether_wart,0
nether_wart,nether_wart,0
nether_wart_block,nether_wart_block,0
netherite_axe,netherite_axe,0
netherite_block,netherite_block,0
netherite_boots,netherite_boots,0
netherite_chestplate,netherite_chestplate,0
netherite_helmet,netherite_helmet,0
netherite_hoe,netherite_hoe,0
netherite_ingot,netherite_ingot,0
netherite_leggings,netherite_leggings,0
netherite_pickaxe,netherite_pickaxe,0
netherite_scrap,netherite_scrap,0
netherite_shovel,netherite_shovel,0
netherite_sword,netherite_sword,0
netherite_upgrade_smithing_template,netherite_upgrade_smithing_template,0
netherrack,netherrack,0
note_block,note_block,0
oak_boat,oak_boat,0
oak_button,oak_button,0
oak_chest_boat,oak_chest_boat,0
oak_door,oak_door,0
oak_fence,oak_fence,0
oak_fence_gate,oak_fence_gate,0
oak_hanging_sign,oak_hanging_sign,0
oak_leaves,oak_leaves,0
oak_log,oak_log,0
oak_planks,oak_planks,0
oak_pressure_plate,oak_pressure_plate,0
oak_sapling,oak_sapling,0
oak_sign,oak_sign,0
oak_slab,oak_slab,0
oak_stairs,oak_stairs,0
oak_trapdoor,oak_trapdoor,0
oak_wood,oak_wood,0
observer,observer,0
obsidian,obsidian,0
ocelot_spawn_egg,ocelot_spawn_egg,0
ochre_froglight,ochre_froglight,0
ominous_bottle,ominous_bottle,0
ominous_trial_key,ominous_trial_key,0
orange_banner,orange_banner,0
orange_bed,orange_bed,0
orange_candle,orange_candle,0
orange_candle_cake,orange_candle_cake,0
orange_carpet,orange_carpet,0
orange_concrete,orange_concrete,0
orange_concrete_powder,orange_concrete_powder,0
orange_dye,orange_dye,0
orange_glazed_terracotta,orange_glazed_terracotta,0
orange_shulker_box,orange_shulker_box,0
orange_stained_glass,orange_stained_glass,0
orange_stained_glass_pane,orange_stained_glass_pane,0
orange_terracotta,orange_terracotta,0
orange_tulip,orange_tulip,0
orange_wool,orange_wool,0
oxeye_daisy,oxeye_daisy,0
oxidized_chiseled_copper,oxidized_chiseled_copper,0
oxidized_copper,oxidized_copper,0
oxidized_copper_bulb,oxidized_copper_bulb,0
oxidized_copper_door,oxidized_copper_door,0
oxidized_copper_grate,oxidized_copper_grate,0
oxidized_copper_trapdoor,oxidized_copper_trapdoor,0
oxidized_cut_copper,oxidized_cut_copper,0
oxidized_cut_copper_slab,oxidized_cut_copper_slab,0
oxidized_cut_copper_stairs,oxidized_cut_copper_stairs,0
packed_ice,packed_ice,0
packed_mud,packed_mud,0
painting,painting,0
panda_spawn_egg,panda_spawn_egg,0
paper,paper,0
parrot_spawn_egg,parrot_spawn_egg,0
pearlescent_froglight,pearlescent_froglight,0
peony,peony,0
petrified_oak_slab,petrified_oak_slab,0
phantom_membrane,phantom_membrane,0
phantom_spawn_egg,phantom_spawn_egg,0
pig_spawn_egg,pig_spawn_egg,0
piglin_banner_pattern,piglin_banner_pattern,0
piglin_brute_spawn_egg,piglin_brute_spawn_egg,0
piglin_head,piglin_head,0
piglin_spawn_egg,piglin_spawn_egg,0
pillager_spawn_egg,pillager_spawn_egg,0
pink_banner,pink_banner,0
pink_bed,pink_bed,0
pink_candle,pink_candle,0
pink_candle_cake,pink_candle_cake,0
pink_carpet,pink_carpet,0
pink_concrete,pink_concrete,0
pink_concrete_powder,pink_concrete_powder,0
pink_dye,pink_dye,0
pink_glazed_terracotta,pink_glazed_terracotta,0
pink_petals,pink_petals,0
pink_shulker_box,pink_shulker_box,0
pink_stained_glass,pink_stained_glass,0
pink_stained_glass_pane,pink_stained_glass_pane,0
pink_terracotta,pink_terracotta,0
pink_tulip,pink_tulip,0
pink_wool,pink_wool,0
piston,piston,0
piston_head,piston_head,0
pitcher_crop,pitcher_crop,0
pitcher_plant,pitcher_plant,0
pitcher_plant,pitcher_plant,0
pitcher_pod,pitcher_pod,0
player_head,player_head,0
plenty_pottery_sherd,plenty_pottery_sherd,0
podzol,podzol,0
pointed_dripstone,pointed_dripstone,0
poisonous_potato,poisonous_potato,0
polar_bear_spawn_egg,polar_bear_spawn_egg,0
polished_andesite,polished_andesite,0
polished_andesite_slab,polished_andesite_slab,0
polished_andesite_stairs,polished_andesite_stairs,0
polished_basalt,polished_basalt,0
polished_blackstone,polished_blackstone,0
polished_blackstone_brick_slab,polished_blackstone_brick_slab,0
polished_blackstone_brick_stairs,polished_blackstone_brick_stairs,0
polished_blackstone_brick_wall,polished_blackstone_brick_wall,0
polished_blackstone_bricks,polished_blackstone_bricks,0
polished_blackstone_button,polished_blackstone_button,0
polished_blackstone_pressure_plate,polished_blackstone_pressure_plate,0
polished_blackstone_slab,polished_blackstone_slab,0
polished_blackstone_stairs,polished_blackstone_stairs,0
polished_blackstone_wall,polished_blackstone_wall,0
polished_deepslate,polished_deepslate,0
polished_deepslate_slab,polished_deepslate_slab,0
polished_deepslate_stairs,polished_deepslate_stairs,0
polished_deepslate_wall,polished_deepslate_wall,0
polished_diorite,polished_diorite,0
polished_diorite_slab,polished_diorite_slab,0
polished_diorite_stairs,polished_diorite_stairs,0
polished_granite,polished_granite,0
polished_granite_slab,polished_granite_slab,0
polished_granite_stairs,polished_granite_stairs,0
polished_tuff,polished_tuff,0
polished_tuff_slab,polished_tuff_slab,0
polished_tuff_stairs,polished_tuff_stairs,0
polished_tuff_wall,polished_tuff_wall,0
popped_chorus_fruit,popped_chorus_fruit,0
poppy,poppy,0
porkchop,porkchop,0
potato,potato,0
potatoes,potatoes,0
potion,potion,0
potted_acacia_sapling,potted_acacia_sapling,0
potted_allium,potted_allium,0
potted_azalea_bush,potted_azalea_bush,0
potted_azure_bluet,potted_azure_bluet,0
potted_bamboo,potted_bamboo,0
potted_birch_sapling,potted_birch_sapling,0
potted_blue_orchid,potted_blue_orchid,0
potted_brown_mushroom,potted_brown_mushroom,0
potted_cactus,potted_cactus,0
potted_cherry_sapling,potted_cherry_sapling,0
potted_cornflower,potted_cornflower,0
potted_crimson_fungus,potted_crimson_fungus,0
potted_crimson_roots,potted_crimson_roots,0
potted_dandelion,potted_dandelion,0
potted_dark_oak_sapling,potted_dark_oak_sapling,0
potted_dead_bush,potted_dead_bush,0
potted_fern,potted_fern,0
potted_flowering_azalea_bush,potted_flowering_azalea_bush,0
potted_jungle_sapling,potted_jungle_sapling,0
potted_lily_of_the_valley,potted_lily_of_the_valley,0
potted_mangrove_propagule,potted_mangrove_propagule,0
potted_oak_sapling,potted_oak_sapling,0
potted_orange_tulip,potted_orange_tulip,0
potted_oxeye_daisy,potted_oxeye_daisy,0
potted_pink_tulip,potted_pink_tulip,0
potted_poppy,potted_poppy,0
potted_red_mushroom,potted_red_mushroom,0
potted_red_tulip,potted_red_tulip,0
potted_spruce_sapling,potted_spruce_sapling,0
potted_torchflower,potted_torchflower,0
potted_warped_fungus,potted_warped_fungus,0
potted_warped_roots,potted_warped_roots,0
potted_white_tulip,potted_white_tulip,0
potted_wither_rose,potted_wither_rose,0
powder_snow,powder_snow,0
powder_snow_bucket,powder_snow_bucket,0
powder_snow_cauldron,powder_snow_cauldron,0
powered_rail,powered_rail,0
prismarine,prismarine,0
prismarine_brick_slab,prismarine_brick_slab,0
prismarine_brick_stairs,prismarine_brick_stairs,0
prismarine_bricks,prismarine_bricks,0
prismarine_crystals,prismarine_crystals,0
prismarine_shard,prismarine_shard,0
prismarine_slab,prismarine_slab,0
prismarine_stairs,prismarine_stairs,0
prismarine_wall,prismarine_wall,0
prize_pottery_sherd,prize_pottery_sherd,0
pufferfish,pufferfish,0
pufferfish_bucket,pufferfish_bucket,0
pufferfish_spawn_egg,pufferfish_spawn_egg,0
pumpkin,pumpkin,0
pumpkin_pie,pumpkin_pie,0
pumpkin_seeds,pumpkin_seeds,0
pumpkin_stem,pumpkin_stem,0
purple_banner,purple_banner,0
purple_bed,purple_bed,0
purple_candle,purple_candle,0
purple_candle_cake,purple_candle_cake,0
purple_carpet,purple_carpet,0
purple_concrete,purple_concrete,0
purple_concrete_powder,purple_concrete_powder,0
purple_dye,purple_dye,0
purple_glazed_terracotta,purple_glazed_terracotta,0
purple_shulker_box,purple_shulker_box,0
purple_stained_glass,purple_stained_glass,0
purple_stained_glass_pane,purple_stained_glass_pane,0
purple_terracotta,purple_terracotta,0
purple_wool,purple_wool,0
purpur_block,purpur_block,0
purpur_pillar,purpur_pillar,0
purpur_slab,purpur_slab,0
purpur_stairs,purpur_stairs,0
quartz,quartz,0
quartz_block,quartz_block,0
quartz_bricks,quartz_bricks,0
quartz_pillar,quartz_pillar,0
quartz_slab,quartz_slab,0
quartz_stairs,quartz_stairs,0
rabbit,rabbit,0
rabbit_foot,rabbit_foot,0
rabbit_hide,rabbit_hide,0
rabbit_spawn_egg,rabbit_spawn_egg,0
rabbit_stew,rabbit_stew,0
rail,rail,0
raiser_armor_trim_smithing_template,raiser_armor_trim_smithing_template,0
ravager_spawn_egg,ravager_spawn_egg,0
raw_copper,raw_copper,0
raw_copper_block,raw_copper_block,0
raw_gold,raw_gold,0
raw_gold_block,raw_gold_block,0
raw_iron,raw_iron,0
raw_iron_block,raw_iron_block,0
recovery_compass,recovery_compass,0
red_banner,red_banner,0
red_bed,red_bed,0
red_candle,red_candle,0
red_candle_cake,red_candle_cake,0
red_carpet,red_carpet,0
red_concrete,red_concrete,0
red_concrete_powder,red_concrete_powder,0
red_dye,red_dye,0
red_glazed_terracotta,red_glazed_terracotta,0
red_mushroom,red_mushroom,0
red_mushroom_block,red_mushroom_block,0
red_nether_brick_slab,red_nether_brick_slab,0
red_nether_brick_stairs,red_nether_brick_stairs,0
red_nether_brick_wall,red_nether_brick_wall,0
red_nether_bricks,red_nether_bricks,0
red_sand,red_sand,0
red_sandstone,red_sandstone,0
red_sandstone_slab,red_sandstone_slab,0
red_sandstone_stairs,red_sandstone_stairs,0
red_sandstone_wall,red_sandstone_wall,0
red_shulker_box,red_shulker_box,0
red_stained_glass,red_stained_glass,0
red_stained_glass_pane,red_stained_glass_pane,0
red_terracotta,red_terracotta,0
red_tulip,red_tulip,0
red_wool,red_wool,0
redstone,redstone,0
redstone_block,redstone_block,0
redstone_lamp,redstone_lamp,0
redstone_ore,redstone_ore,0
redstone_torch,redstone_torch,0
redstone_wire,redstone_wire,0
reinforced_deepslate,reinforced_deepslate,0
repeater,repeater,0
repeating_command_block,repeating_command_block,0
respawn_anchor,respawn_anchor,0
rib_armor_trim_smithing_template,rib_armor_trim_smithing_template,0
rooted_dirt,rooted_dirt,0
rose_bush,rose_bush,0
rotten_flesh,rotten_flesh,0
saddle,saddle,0
salmon,salmon,0
salmon_bucket,salmon_bucket,0
salmon_spawn_egg,salmon_spawn_egg,0
sand,sand,0
sandstone,sandstone,0
sandstone_slab,sandstone_slab,0
sandstone_stairs,sandstone_stairs,0
sandstone_wall,sandstone_wall,0
scaffolding,scaffolding,0
scrape_pottery_sherd,scrape_pottery_sherd,0
sculk,sculk,0
sculk_catalyst,sculk_catalyst,0
sculk_sensor,sculk_sensor,0
sculk_shrieker,sculk_shrieker,0
sculk_vein,sculk_vein,0
sea_lantern,sea_lantern,0
sea_pickle,sea_pickle,0
seagrass,seagrass,0
sentry_armor_trim_smithing_template,sentry_armor_trim_smithing_template,0
shaper_armor_trim_smithing_template,shaper_armor_trim_smithing_template,0
sheaf_pottery_sherd,sheaf_pottery_sherd,0
shears,shears,0
sheep_spawn_egg,sheep_spawn_egg,0
shelter_pottery_sherd,shelter_pottery_sherd,0
shield,shield,0
short_grass,short_grass,0
shroomlight,shroomlight,0
shulker_box,shulker_box,0
shulker_shell,shulker_shell,0
shulker_spawn_egg,shulker_spawn_egg,0
silence_armor_trim_smithing_template,silence_armor_trim_smithing_template,0
silverfish_spawn_egg,silverfish_spawn_egg,0
skeleton_horse_spawn_egg,skeleton_horse_spawn_egg,0
skeleton_skull,skeleton_skull,0
skeleton_spawn_egg,skeleton_spawn_egg,0
skull_banner_pattern,skull_banner_pattern,0
skull_pottery_sherd,skull_pottery_sherd,0
slime_ball,slime_ball,0
slime_block,slime_block,0
slime_spawn_egg,slime_spawn_egg,0
small_amethyst_bud,small_amethyst_bud,0
small_dripleaf,small_dripleaf,0
smithing_table,smithing_table,0
smoker,smoker,0
smooth_basalt,smooth_basalt,0
smooth_quartz,smooth_quartz,0
smooth_quartz_slab,smooth_quartz_slab,0
smooth_quartz_stairs,smooth_quartz_stairs,0
smooth_red_sandstone,smooth_red_sandstone,0
smooth_red_sandstone_slab,smooth_red_sandstone_slab,0
smooth_red_sandstone_stairs,smooth_red_sandstone_stairs,0
smooth_sandstone,smooth_sandstone,0
smooth_sandstone_slab,smooth_sandstone_slab,0
smooth_sandstone_stairs,smooth_sandstone_stairs,0
smooth_stone,smooth_stone,0
smooth_stone_slab,smooth_stone_slab,0
sniffer_egg,sniffer_egg,0
sniffer_spawn_egg,sniffer_spawn_egg,0
snort_pottery_sherd,snort_pottery_sherd,0
snout_armor_trim_smithing_template,snout_armor_trim_smithing_template,0
snow,snow,0
snow_block,snow_block,0
snow_golem_spawn_egg,snow_golem_spawn_egg,0
snowball,snowball,0
soul_campfire,soul_campfire,0
soul_fire,soul_fire,0
soul_lantern,soul_lantern,0
soul_sand,soul_sand,0
soul_soil,soul_soil,0
soul_torch,soul_torch,0
spawner,spawner,0
spectral_arrow,spectral_arrow,0
spider_eye,spider_eye,0
spider_spawn_egg,spider_spawn_egg,0
spire_armor_trim_smithing_template,spire_armor_trim_smithing_template,0
splash_potion,splash_potion,0
sponge,sponge,0
spore_blossom,spore_blossom,0
spruce_boat,spruce_boat,0
spruce_button,spruce_button,0
spruce_chest_boat,spruce_chest_boat,0
spruce_door,spruce_door,0
spruce_fence,spruce_fence,0
spruce_fence_gate,spruce_fence_gate,0
spruce_hanging_sign,spruce_hanging_sign,0
spruce_leaves,spruce_leaves,0
spruce_log,spruce_log,0
spruce_planks,spruce_planks,0
spruce_pressure_plate,spruce_pressure_plate,0
spruce_sapling,spruce_sapling,0
spruce_sign,spruce_sign,0
spruce_slab,spruce_slab,0
spruce_stairs,spruce_stairs,0
spruce_trapdoor,spruce_trapdoor,0
spruce_wood,spruce_wood,0
spyglass,spyglass,0
squid_spawn_egg,squid_spawn_egg,0
stick,stick,0
sticky_piston,sticky_piston,0
stone,stone,0
stone_axe,stone_axe,0
stone_brick_slab,stone_brick_slab,0
stone_brick_stairs,stone_brick_stairs,0
stone_brick_wall,stone_brick_wall,0
stone_bricks,stone_bricks,0
stone_button,stone_button,0
stone_hoe,stone_hoe,0
stone_pickaxe,stone_pickaxe,0
stone_pressure_plate,stone_pressure_plate,0
stone_shovel,stone_shovel,0
stone_slab,stone_slab,0
stone_stairs,stone_stairs,0
stone_sword,stone_sword,0
stonecutter,stonecutter,0
stray_spawn_egg,stray_spawn_egg,0
strider_spawn_egg,strider_spawn_egg,0
string,string,0
stripped_acacia_log,stripped_acacia_log,0
stripped_acacia_wood,stripped_acacia_wood,0
stripped_bamboo_block,stripped_bamboo_block,0
stripped_birch_log,stripped_birch_log,0
stripped_birch_wood,stripped_birch_wood,0
stripped_cherry_log,stripped_cherry_log,0
stripped_cherry_wood,stripped_cherry_wood,0
stripped_crimson_hyphae,stripped_crimson_hyphae,0
stripped_crimson_stem,stripped_crimson_stem,0
stripped_dark_oak_log,stripped_dark_oak_log,0
stripped_dark_oak_wood,stripped_dark_oak_wood,0
stripped_jungle_log,stripped_jungle_log,0
stripped_jungle_wood,stripped_jungle_wood,0
stripped_mangrove_log,stripped_mangrove_log,0
stripped_mangrove_wood,stripped_mangrove_wood,0
stripped_oak_log,stripped_oak_log,0
stripped_oak_wood,stripped_oak_wood,0
stripped_spruce_log,stripped_spruce_log,0
stripped_spruce_wood,stripped_spruce_wood,0
stripped_warped_hyphae,stripped_warped_hyphae,0
stripped_warped_stem,stripped_warped_stem,0
structure_block,structure_block,0
structure_void,structure_void,0
sugar,sugar,0
sugar_cane,sugar_cane,0
sunflower,sunflower,0
suspicious_gravel,suspicious_gravel,0
suspicious_sand,suspicious_sand,0
suspicious_stew,suspicious_stew,0
sweet_berries,sweet_berries,0
sweet_berry_bush,sweet_berry_bush,0
tadpole_bucket,tadpole_bucket,0
tadpole_spawn_egg,tadpole_spawn_egg,0
tall_grass,tall_grass,0
tall_seagrass,tall_seagrass,0
target,target,0
terracotta,terracotta,0
tide_armor_trim_smithing_template,tide_armor_trim_smithing_template,0
tinted_glass,tinted_glass,0
tipped_arrow,tipped_arrow,0
tnt,tnt,0
tnt_minecart,tnt_minecart,0
torch,torch,0
torchflower,torchflower,0
torchflower_crop,torchflower_crop,0
torchflower_seeds,torchflower_seeds,0
totem_of_undying,totem_of_undying,0
trader_llama_spawn_egg,trader_llama_spawn_egg,0
trapped_chest,trapped_chest,0
trial_key,trial_key,0
trial_spawner,trial_spawner,0
trident,trident,0
tripwire,tripwire,0
tripwire_hook,tripwire_hook,0
tropical_fish,tropical_fish,0
tropical_fish_bucket,tropical_fish_bucket,0
tropical_fish_spawn_egg,tropical_fish_spawn_egg,0
tube_coral,tube_coral,0
tube_coral_block,tube_coral_block,0
tube_coral_fan,tube_coral_fan,0
tuff,tuff,0
tuff_brick_slab,tuff_brick_slab,0
tuff_brick_stairs,tuff_brick_stairs,0
tuff_brick_wall,tuff_brick_wall,0
tuff_bricks,tuff_bricks,0
tuff_slab,tuff_slab,0
tuff_stairs,tuff_stairs,0
tuff_wall,tuff_wall,0
turtle_egg,turtle_egg,0
turtle_helmet,turtle_helmet,0
turtle_scute,turtle_scute,0
turtle_spawn_egg,turtle_spawn_egg,0
twisting_vines,twisting_vines,0
twisting_vines_plant,twisting_vines_plant,0
vault,vault,0
verdant_froglight,verdant_froglight,0
vex_armor_trim_smithing_template,vex_armor_trim_smithing_template,0
vex_spawn_egg,vex_spawn_egg,0
villager_spawn_egg,villager_spawn_egg,0
vindicator_spawn_egg,vindicator_spawn_egg,0
vine,vine,0
void_air,void_air,0
wandering_trader_spawn_egg,wandering_trader_spawn_egg,0
ward_armor_trim_smithing_template,ward_armor_trim_smithing_template,0
warden_spawn_egg,warden_spawn_egg,0
warped_button,warped_button,0
warped_door,warped_door,0
warped_fence,warped_fence,0
warped_fence_gate,warped_fence_gate,0
warped_fungus,warped_fungus,0
warped_fungus_on_a_stick,warped_fungus_on_a_stick,0
warped_hanging_sign,warped_hanging_sign,0
warped_hyphae,warped_hyphae,0
warped_nylium,warped_nylium,0
warped_planks,warped_planks,0
warped_pressure_plate,warped_pressure_plate,0
warped_roots,warped_roots,0
warped_sign,warped_sign,0
warped_slab,warped_slab,0
warped_stairs,warped_stairs,0
warped_stem,warped_stem,0
warped_trapdoor,warped_trapdoor,0
warped_wart_block,warped_wart_block,0
water,water,0
water_bucket,water_bucket,0
water_cauldron,water_cauldron,0
waxed_chiseled_copper,waxed_chiseled_copper,0
waxed_copper_block,waxed_copper_block,0
waxed_copper_bulb,waxed_copper_bulb,0
waxed_copper_door,waxed_copper_door,0
waxed_copper_grate,waxed_copper_grate,0
waxed_copper_trapdoor,waxed_copper_trapdoor,0
waxed_cut_copper,waxed_cut_copper,0
waxed_cut_copper_slab,waxed_cut_copper_slab,0
waxed_cut_copper_stairs,waxed_cut_copper_stairs,0
waxed_exposed_chiseled_copper,waxed_exposed_chiseled_copper,0
waxed_exposed_copper,waxed_exposed_copper,0
waxed_exposed_copper_bulb,waxed_exposed_copper_bulb,0
waxed_exposed_copper_door,waxed_exposed_copper_door,0
waxed_exposed_copper_grate,waxed_exposed_copper_grate,0
waxed_exposed_copper_trapdoor,waxed_exposed_copper_trapdoor,0
waxed_exposed_cut_copper,waxed_exposed_cut_copper,0
waxed_exposed_cut_copper_slab,waxed_exposed_cut_copper_slab,0
waxed_exposed_cut_copper_stairs,waxed_exposed_cut_copper_stairs,0
waxed_oxidized_chiseled_copper,waxed_oxidized_chiseled_copper,0
waxed_oxidized_copper,waxed_oxidized_copper,0
waxed_oxidized_copper_bulb,waxed_oxidized_copper_bulb,0
waxed_oxidized_copper_door,waxed_oxidized_copper_door,0
waxed_oxidized_copper_grate,waxed_oxidized_copper_grate,0
waxed_oxidized_copper_trapdoor,waxed_oxidized_copper_trapdoor,0
waxed_oxidized_cut_copper,waxed_oxidized_cut_copper,0
waxed_oxidized_cut_copper_slab,waxed_oxidized_cut_copper_slab,0
waxed_oxidized_cut_copper_stairs,waxed_oxidized_cut_copper_stairs,0
waxed_weathered_chiseled_copper,waxed_weathered_chiseled_copper,0
waxed_weathered_copper,waxed_weathered_copper,0
waxed_weathered_copper_bulb,waxed_weathered_copper_bulb,0
waxed_weathered_copper_door,waxed_weathered_copper_door,0
waxed_weathered_copper_grate,waxed_weathered_copper_grate,0
waxed_weathered_copper_trapdoor,waxed_weathered_copper_trapdoor,0
waxed_weathered_cut_copper,waxed_weathered_cut_copper,0
waxed_weathered_cut_copper_slab,waxed_weathered_cut_copper_slab,0
waxed_weathered_cut_copper_stairs,waxed_weathered_cut_copper_stairs,0
wayfinder_armor_trim_smithing_template,wayfinder_armor_trim_smithing_template,0
weathered_chiseled_copper,weathered_chiseled_copper,0
weathered_copper,weathered_copper,0
weathered_copper_bulb,weathered_copper_bulb,0
weathered_copper_door,weathered_copper_door,0
weathered_copper_grate,weathered_copper_grate,0
weathered_copper_trapdoor,weathered_copper_trapdoor,0
weathered_cut_copper,weathered_cut_copper,0
weathered_cut_copper_slab,weathered_cut_copper_slab,0
weathered_cut_copper_stairs,weathered_cut_copper_stairs,0
weeping_vines,weeping_vines,0
weeping_vines_plant,weeping_vines_plant,0
wet_sponge,wet_sponge,0
wheat,wheat,0
wheat,wheat,0
wheat_seeds,wheat_seeds,0
white_banner,white_banner,0
white_bed,white_bed,0
white_candle,white_candle,0
white_candle_cake,white_candle_cake,0
white_carpet,white_carpet,0
white_concrete,white_concrete,0
white_concrete_powder,white_concrete_powder,0
white_dye,white_dye,0
white_glazed_terracotta,white_glazed_terracotta,0
white_shulker_box,white_shulker_box,0
white_stained_glass,white_stained_glass,0
white_stained_glass_pane,white_stained_glass_pane,0
white_terracotta,white_terracotta,0
white_tulip,white_tulip,0
white_wool,white_wool,0
wild_armor_trim_smithing_template,wild_armor_trim_smithing_template,0
wind_charge,wind_charge,0
witch_spawn_egg,witch_spawn_egg,0
wither_rose,wither_rose,0
wither_skeleton_skull,wither_skeleton_skull,0
wither_skeleton_spawn_egg,wither_skeleton_spawn_egg,0
wither_spawn_egg,wither_spawn_egg,0
wolf_armor,wolf_armor,0
wolf_spawn_egg,wolf_spawn_egg,0
wooden_axe,wooden_axe,0
wooden_hoe,wooden_hoe,0
wooden_pickaxe,wooden_pickaxe,0
wooden_shovel,wooden_shovel,0
wooden_sword,wooden_sword,0
writable_book,writable_book,0
written_book,written_book,0
yellow_banner,yellow_banner,0
yellow_bed,yellow_bed,0
yellow_candle,yellow_candle,0
yellow_candle_cake,yellow_candle_cake,0
yellow_carpet,yellow_carpet,0
yellow_concrete,yellow_concrete,0
yellow_concrete_powder,yellow_concrete_powder,0
yellow_dye,yellow_dye,0
yellow_glazed_terracotta,yellow_glazed_terracotta,0
yellow_shulker_box,yellow_shulker_box,0
yellow_stained_glass,yellow_stained_glass,0
yellow_stained_glass_pane,yellow_stained_glass_pane,0
yellow_terracotta,yellow_terracotta,0
yellow_wool,yellow_wool,0
zoglin_spawn_egg,zoglin_spawn_egg,0
zombie_head,zombie_head,0
zombie_horse_spawn_egg,zombie_horse_spawn_egg,0
zombie_spawn_egg,zombie_spawn_egg,0
zombie_villager_spawn_egg,zombie_villager_spawn_egg,0
zombified_piglin_spawn_egg,zombified_piglin_spawn_egg,0
